id,text,author_username,response_score,response_sentiment,response_tickers,created_at,updated_at
1614287867307773953,"Watch out for the BOJ decision on Jan 18, and there is a high probability that the YCC will be further raised or even raised. Japan's rate hike was the final straw in confirming a global recession when the world startes to trade recession logic, causing a crash
 #BOJ #YCC",0xKyd,8.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1614287895745155072,警惕18号的日本央行决议，大概率会进一步的提升ycc，甚至出现加息的举动。日本的加息是确定全球进入衰退的最后一根稻草，届时全球会开启交易衰退逻辑，大量便宜的资金会被从市场中抽离，造成崩盘,0xKyd,8.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1614282653523640320,警惕18号的日本央行决议，大概率会进一步的提升ycc，甚至出现加息的举动。日本的加息是确定全球进入衰退的最后一根稻草，届时全球会开启交易衰退逻辑，大量便宜的资金会被从市场中抽离，造成崩盘,0xKyd,8.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1612840734100684800,"interesting！ Let's see what happens to DCG
@DCGco",0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1612841132295335937,"More details
https://t.co/ix5YzU3lIV",0xKyd,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1606208277670350848,RT @nansen_ai: https://t.co/HJ7IaQcflv,0xKyd,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1605898070209593347,"RT @AlchemyLearn: Want to break into web3 as a JavaScript developer?

Join our Ethereum Development Bootcamp and kickstart your career in 1…",0xKyd,,Neutral,"eth, Ethereum",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1605897523981189122,RT @one_snowball: ⛄️Snowball祝大家冬至快乐，千万别忘了好吃不过🥟，好玩不过XX。后半句就不用了，哈哈哈哈哈哈哈 https://t.co/Phh9Jiwejq,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1605239086091890698,RT @NickTimiraos: The Bank of Japan made a surprise decision to let the 10-year Japanese government bond rise as high as 0.5% from a previo…,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1604020461469282305,"RT @cz_binance: Remember:

Maximum greed happens at top.
Maximum fear happens at bottom.

Not financial advice. Just stating a fact.",0xKyd,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1600417626001244160,"RT @TechFlowPost: 学习了新词，牛津年度词汇， goblin mode排名第一，大意就是躺平或者摆烂。

形容的是一种疫情期间“毫无愧疚感的自我放纵、懒惰、邋遢或贪婪”状态，以“一种违背社会规范、或拒绝社会期待的方式”呈现，一般指的是年轻人“放弃人生”的态度。…",0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1597400501204979713,Keep going on,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1594223003386380288,"DYOR,guys😃
现在看好twiter，就像16年左右看好TSL一样，时间会给我们答案。",0xKyd,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1593979408921993216,RT @Svwang1: 主流媒体的真实恐惧是，发现推特裁了 90%的人以后，公司照常运营。,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1593133545585016833,RT @CryptoCapo_: Good morning. https://t.co/gv8aintZgn,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1593069649176199168,"RT @pshq_web3: Builders, if you want to change the world for good, this is the place to be! #BUIDL #Wagmi #Web3 #Crypto #a16z",0xKyd,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1593066922463350784,"RT @a16zcrypto: Web3 development and regulation must achieve two goals:

1. Protect consumer privacy
2. Reduce the risk of illicit finance…",0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1592481151729700865,"会买的是徒弟，
会卖的是师傅，
会空仓的才是祖师爷。",0xKyd,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1591801347200122886,"RT @cz_binance: It may take some effort, but what else have we got to do?

Let's rebuilt.",0xKyd,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1595374844983791617,"分享一个玩IEO的思路：
这次IEO开放了大陆用户，也就是参与的bnb基数会更大，会有更多的套保参与，在这样的背景下购买现货bnb参与IEO显然是性价比最差的方式。不如参考lauchpad期间bnb的表现，在前几日做多bnb，然后高位止盈；更者，用部分止盈的钱在开盘下跌调整后再择机买入 bnb和hook，赌第二段收益",0xKyd,5.0,Neutral,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1595377581452578822,"what's more, use part of the stop profit money in the opening down adjustment and then choose the opportunity to buy bnb and hook, bet on the second section of earnings",0xKyd,5.0,Neutral,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1595377505526894592,"Better to refer to the performance of bnb during launchpad, go long bnb in the previous days, and then take profits at high levels",0xKyd,7.0,Positive,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1595377186030002176,"Share an idea for playing IEO:
This IEO is open to mainland users, that is, there will be  larger bnb base and more hedging participation. In this context, it is obviously the least cost-effective way to buy spot bnb and participate in IEO.",0xKyd,5.0,Neutral,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1595377278036254720,"Better to refer to the performance of bnb during launchpad, go long bnb in the previous days, and then take profits at high levels",0xKyd,7.0,Positive,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1590527503424446466,Jocker🤔,0xKyd,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1590305437467152385,八国联军准备瓜分圆明园了🤔,0xKyd,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1589857119700123648,"所以今天美国大选的战场已经弥漫到币圈了吗？
川普 vs 拜登
-cz站队musk，musk支持川普，俩者隶属川普战队
-sbf一直捐款支持拜登
👀👀👀",0xKyd,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1585839951840563200,非常实用的总结，mark好好学习下,0xKyd,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1585838468894060544,🤔🤔🤔It is very interesting to write the advantages of the value for value model in the field of content distribution and the shortcomings of the current advertising model.,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1585831114496569345,HOLD BTC !,0xKyd,5.0,Positive,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1579777940988235776,Late yet arrived😃😃😃,0xKyd,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1579777551027032064,"RT @Cointelegraph: With Elon Musk’s $44B Twitter takeover back on, both Binance and Sequoia Capital have indicated that they will push thro…",0xKyd,7.0,Positive,bnb,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1625486253516029955,Will be scraping CPI with all of you homies,SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1661426409888272384,BEN token was just taken down from Uniswap,SummersThings,5.0,Negative,uni,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1579659868667252738,"世界宏观还处于非常动荡的阶段，各地都有着核心矛盾：
美国——通胀持续
欧洲——能源危机
中国——疫情封锁
除此之外，俄乌冲突还继续面临升级。
在这样的大环境下，所有风险资产很难独善其身，也就是币圈短时间没法企稳，黑天鹅必将引爆带来下一轮暴跌。
#btc #eth #至暗时刻",0xKyd,8.0,Negative,"btc, eth",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1567391646651924481,"所以大家还在幻想crypto在走独立叙事行情？
明明全世界都在做衰退&amp;金融危机的空头逻辑了。
🫥🫥🫥
Pls keep short.",0xKyd,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1555754708513435648,RT @jomaoppa: if Wolf of Wallstreet were about crypto... https://t.co/blOio0kxOz,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1555429273619468288,RT @jomaoppa: how to make $1M a year in your 20s https://t.co/0MzPMEmhNq,0xKyd,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1552302324139589632,Agree!,0xKyd,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1542736167845519360,RT @AurelienOhayon: #BITCOIN IS READY FOR A MASSIVE BULL RUN. https://t.co/PBGvGt84nA,0xKyd,8.0,Positive,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839729820722164079,"RT @SynopticCom: Join the SEC enforcement season on Synoptic

SEC vs Ignite International Brands &amp; Paul Bilzerian https://t.co/0v6FShxtVS",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836074764923785390,"SEC sues and reaches a $745K settlement with accounting firm Prager Metis for GAAS violations in FTX audits

[Posted first on @SynopticCom] https://t.co/TWDFEzt357",SummersThings,7.0,Negative,ftx,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828124562279555246,"excited to launch the private beta of Synoptic, a reputation-based network to share and monetize intelligence! 

as I mentioned, I'll be posting all my research there first. 

would appreciate any reposts and likes from the community 🙏

https://t.co/IBVqASb6ZM",SummersThings,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726725624159748172,"SEC just filed a case against Kraken Exchange (Payward, Inc) @krakenfx

[announcement: I’m moving to @SynopticCom soon] https://t.co/7SK3wYP3ej",SummersThings,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724176042397425802,RT @theblockupdates: *DELAWARE FILING FOR ISHARES XRP TRUST ENTITY IS FAKE - THE BLOCK PRO,SummersThings,3.0,Negative,xrp,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1824597494275379620,"@SynopticCom Links for original 19b-4s, you can also check them in the archive:

https://t.co/Ew90LFkgzY

https://t.co/am6jf5x5wR",SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1825677649462665393,https://t.co/pp157edZ3O,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1824596192929464581,"Forms 19b-4 for VanEck and 21Shares Solana ETFs appear to have been removed from the CBOE website. 

Documents SR-CboeBZX-2024-066 & SR-CboeBZX-2024-067 aren’t accessible anymore via direct link, and are no longer visible in BZX Pending Rule Changes.

Another interesting thing is that both applications were filed on July 8, but SEC never issued Notices of Filing for them. My question is, does it mean that 19b-4s were withdrawn?",SummersThings,5.0,Neutral,"sol, Solana",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1824596425482584251,Shared this first on @SynopticCom. Everyone is welcome to signup for private beta waitlist. https://t.co/5MmUV1EWdp,SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1480134178595348481,I still believe a bounce will happen but goblintown is inevitable https://t.co/zehoxspwkf,SummersThings,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1823698591149347014,"Total CPI MoM  = 0.2, Total CPI YoY = 2.9
Core CPI MoM = 0.2, Core CPI YoY = 3.2

CPI scraping olympics? @SynopticCom

Found at: 2024-08-14 12:30:01.353441 UTC",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1823700707830100210,@SynopticCom https://t.co/joVlHsnEkr,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1806722009046335930,"Coinbase Derivatives just filed certifications with CFTC to list US regulated futures for SHIB, LINK, AVAX, XLM, DOT https://t.co/3ibwa71yZg",SummersThings,7.0,Positive,"shib, link, avax, xlm, dot",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1806722255184970011,https://t.co/V8eWaOM3M9,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1770534349349240873,"Coinbase Derivatives LLC quietly filed certifications with CFTC to list US regulated futures for Dogecoin, Litecoin and Bitcoin Cash.

They filed them on March 7 and surprisingly nobody seemed to notice.

Futures are set to start trading on April 1 if there are no objections from CFTC.

@elonmusk Good day for doge connoisseurs, a stepping stone to DOGE futures ETF. 

Study CFTC, lessons in that.",SummersThings,7.0,Positive,"doge, DOGE, ltc, Litecoin, bch, Bitcoin Cash",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1770536087795953772,"Source:

https://t.co/DYfR6Lpc1h",SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1737583173372948682,"U.S. Appeals Court just mandated the forfeiture of ~69,370 Bitcoins &amp; other cryptos from Silk Road case, finalizing August 18, 2023 judgment.

Today's forfeiture mandate is related to these coins: bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6 https://t.co/Q7d0DwJhp3",SummersThings,7.0,Negative,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1737583213944471965,"Source:
https://t.co/l40H5CH6a5

Context:
https://t.co/hqhPUcSmWf",SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724167157959831636,This can't be real. Ishares XRP Trust registered in Delaware? https://t.co/pA3PX7i8Wu,SummersThings,5.0,Neutral,xrp,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724172099894284401,I advise caution here guys,SummersThings,1.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722630271013675199,"The iShares Ethereum Trust has just been registered in Delaware.

For context, BlackRock's iShares Bitcoin Trust was registered in a similar manner 7 days before they filed the ETF application with the SEC. Details below.

[announcement: I’m moving to @SynopticCom soon] https://t.co/IYafIaxMzA",SummersThings,5.0,Neutral,"eth, Ethereum, btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722630405742805071,"@SynopticCom With these pieces in place, are we possibly on the brink of BlackRock filing an Ethereum ETF? @eleanor @EricBalchunas, do you have any insights that might confirm or refute this development?",SummersThings,5.0,Neutral,"eth, Ethereum",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722710101251731807,"@SynopticCom @Eleanor @EricBalchunas ""BlackRock declined to comment on the trust's creation or on any plans for an ETF filing.""
😉
https://t.co/6Z1Si34KFJ",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1704706395696709646,"Mt Gox trustee moved the repayment deadline from October 31, 2023 to October 31, 2024 (one year forward)",SummersThings,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1686016484638703616,Richard Heart (@RichardHeartWin | $HEX) is sued by the SEC for securities fraud https://t.co/pyiiAja8qO,SummersThings,8.0,Negative,$HEX,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1679512831102779392,"RIPPLE WINS VERDICT THAT XRP IS NOT A SECURITY, JUDGE ALSO RULES THAT INSTITUTIONAL SALES OF XRP BY RIPPLE WERE SECURITIES

SOURCE: @SummersThings @zoomerfied",SummersThings,8.0,Positive,"xrp, XRP",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1679119994221649924,"Justice Dept(Silk Road) wallet on the move. (unconfirmed transaction in the mempool)

bc1qmxjefnuy06v345v6vhwpwt05dztztmx4g3y7wp

https://t.co/R26SpdzBlJ",SummersThings,5.0,Neutral,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1656830544863191040,A few suspicious things about the mislabeled BTC wallet 3HpyXdQp8HnZf8YQxmWQsG4qD9miAkgDTH that triggered yesterday's sell-off:,SummersThings,7.0,Negative,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1656830601209565184,"-Originating multisig wallet has no connections to any known US Government's wallets.
- Wallets where funds originated from appear to belong to a very active crypto participant.",SummersThings,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1656830653608992768,"Pretty sure this was done to make people believe that it's the US Govt's wallet, to then use it to manipulate the market.

Many people incorrectly labeled it, and as we saw yesterday, fell for the trap.

I think its worth for onchain people to look into this deeper.",SummersThings,6.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1635619291331436545,"Total CPI YoY: 6%
Core CPI YoY: 5.5%
Total CPI MoM: 0.4%
Core CPI MoM: 0.5%",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1635621775227731969,https://t.co/nG8IEkA5Er,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1625487527527481347,"Total CPI YoY: 6.4%
Core CPI YoY: 5.6%
Found at: 1676381401191",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1625488993201823750,2023-02-14T13:30:01.317 https://t.co/vv7e56rbC4,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1607861933322952709,"Avraham ""Avi"" Eisenberg @avi_eisen was arrested yesterday in Puerto Rico and charged with market manipulation offenses. https://t.co/Vwmnbowll0",SummersThings,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1607862179495116800,@avi_eisen Here is more: https://t.co/3zpsN0HBu1,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1540081363344412672,"looks like harmony bridge was drained

bridge address: 
0x2dccdb493827e15a5dc8f8b72147e6c4a5620857

all the tokens were sent to this address 
0x0d043128146654C7683Fbf30ac98D7B2285DeD00

then converted to eth 

didn't find any announcements from the team, high chance this's a hack",SummersThings,8.0,Negative,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1540077840258957312,harmony bridge might be hacked,SummersThings,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1523379084969099264,here goes delta https://t.co/WrCyc1SLDX,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1523043958028390401,"Now we talking
Delta is next https://t.co/N7s5ttQAmV",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1520162941445849090,iykyk https://t.co/w27Wq1ZVWh,SummersThings,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1519671686320345089,FOMC press release on May 4. Tron is launching it's stablecoin on May 5. Some engineering going on,SummersThings,5.0,Neutral,trx,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1491852467918811143,"Its a shame. alright then, lets just see what happens https://t.co/TCEXEv22yu",SummersThings,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1606109588381646848,"A new GRAYSCALE LLC entity was just registered in Delaware a few hours ago. I made some digging to see if it’s connected to Barry Silbert’s Grayscale, or it is just some random LLC with the same name and we should just disregard this. https://t.co/lssLOl3m7T",SummersThings,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1606110969146462208,"This poses a question, is this part of the corporate restructuring? Are they going to dissolve the old entity? Would be great to get an insight from people who have better knowledge in this domain. @adamscochran @AriDavidPaul @FreddieRaynolds @avi_eisen @Galois_Capital",SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1606138379589935104,@adamscochran @AriDavidPaul @FreddieRaynolds @avi_eisen @Galois_Capital I apologize for the boring thread for a seemingly trivial connection. But I better write a boring one with important details than pull a short half-baked tweet out of my ass like it's customary on CT,SummersThings,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1555711571078385665,"$14m sent from Polychain to $EVMOS controlled multisig. Might be an investment/rescue package.

0x304e3ea6b516462d1c070bc6b99a8413239be549c20dbcc5a09b3e291282cc6b

https://t.co/iBq0oRD7kd",SummersThings,5.0,Neutral,$EVMOS,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1555716879033008128,"so there are 4 wallets that control the multisig
if you run them through nansen
two wallets identified as this:

https://t.co/X9SlZJhSpw
https://t.co/uvIg41oGnc

https://t.co/bjnGRhiToY
https://t.co/suSp9XGIjs
these are evmos founders
one of the wallets controls evmos.eth",SummersThings,,Neutral,"eth, evmos",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1820430441935212593,"Though today may be grim,
And tomorrow hard to foresee,
We will get through it as we have many times before.

Scoop some cheap coins if you're able to, but the name of the game remains capital preservation.

Stay safe friends.",Tree_of_Alpha,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1576565923175337990,"RT @gainzy222: ur a broke as fk garbage trader turned paid group leader with trash calls dating 30 years before the death of christ 

u did…",Tree_of_Alpha,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1795462801965604881,"Bridge back ETH at 1:1 ratio

We now initiate the 2-step bridge back process for bridgers who choose to receive back their ETH. 

We apologise for the delay and thank you for your patience.

Please read the details about the bridge back process on our Medium post: https://t.co/DBt2zhoqUy",Derivatives_Ape,5.0,Neutral,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1788601571225337907,"We regret that misinformation has been spread regarding the @ZKasino_io project.

We strongly reject @FIOD’s and @Binance’s claims that ZKasino has committed a so called ‘exit scam’ or ‘rug pull’. 

This is completely false and damaging to the ZKasino brand. 

After a clean audit ZKasino launched its mainnet dapp in January 2023. The year prior consisted of researching on-chain gaming and VRFs with extensive public testing of our infrastructure. 

We have always aimed to build at the forefront of innovation with updates such as Metaplay. We also protect vulnerable players by providing features such as Self Exclusion. ZKasino has set an industry standard for decentralised GameFi tech.

We would like to assure everyone that we will continue our best efforts, like we have for the past 3 years, and that we will continue making the project succeed.

All ETH is safe and secured by ZKasino in the ZKasino Multisig: https://t.co/QlTqbFsDj1.

A new announcement will follow soon.

Keep building 🫡",Derivatives_Ape,7.0,Negative,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1782055234380185601,Keep building 🫡,Derivatives_Ape,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781419894438793578,Really good week. https://t.co/0KnKAuJwm2,Derivatives_Ape,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781373856906707372,"Very ironic that crypto exchanges are using the same tactics as casinos.

Handing influencers fake balances so they can trade and share PNLs is very common.",Derivatives_Ape,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781371308112064949,"In this fugazi economy, bad news is paradoxically good news.

A strong economy is not what you want to hear, as it results in stricter monetary conditions.

On the other hand, bad news such as wars or pandemics bring in loose monetary conditions, resulting in an increase in money supply.

Despite this, algos still decrease risk when faced with scary bad news headlines. This is where you bid.",Derivatives_Ape,5.0,Neutral,algo,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781029195566485785,"My issue with @Ethena_labs is its pure unnecessary greed increasing the risk factor x100.

A yield-bearing stablecoin that doesn't rely on banking rails. I get the idea and it definitely has a need in crypto.

What I don't get is the speculative funding rate farm done on a massive billions of dollars scale.

Delta hedging derivatives positions has never been done in this large of a scale for good reason, because it will push yields down and it stops working.

The irony here is that Ethena is pushing funding rates down themselves with their massive uncapped TVL.

A prolonged negative funding rate would destroy any yield that USDe has earned up until now and cause a depeg.

The faster the TVL grows (without corresponding OI), the lower funding rates will go and cause its own downfall.

A simple cap on Ethena TVL that increases alongside funding rates/OI could fix this. Trying to maximise deposits is just greed at this point.

If you wanted to create an internet bond, you want to do so at the lowest risk as possible.

The stETH yield could solely do the job of creating a yield-bearing stablecoin by itself without the need for this funding rate farm.

The downside is that there will be a way lower APY for USDe (only 4%). It would still be more sustainable and bulletproof in that case.",Derivatives_Ape,8.0,Negative,"usde, steth",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781013392645366193,"BTC funding -12.57%
ETH funding -3.85%

It's not looking good for Ethena yield.. https://t.co/wYFBFpu6za",Derivatives_Ape,6.0,Negative,"btc, eth, usde",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1780982708639805818,Funding went negative for the first time on this move lmao,Derivatives_Ape,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1780902123900670217,Emirates airline earnings is gonna look crazy after all these crypto larps spent their entire net worth on first class tickets,Derivatives_Ape,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1780656988214509706,RT @Husslin_: If you’re not bidding here you’re kind of a pussy ngl,Derivatives_Ape,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1780218950061617167,Thanks for playing. https://t.co/qbfkujRNXc,Derivatives_Ape,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779963935438872969,https://t.co/NRWO1syspd,Derivatives_Ape,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1816532810515042311,"[ ZOOMER ]

STAKING FOR ETHEREUM ETFS CURRENT ""NOT IN DISCUSSION"" SAYS BLACKROCK: COINDESK",zoomerfied,3.0,Neutral,"eth, Ethereum",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779941765182521609,"It's not looking good for the S&amp;P 500

Probably best to wait until this downwards trend reverses until we start looking at longs again. https://t.co/q2oAqn6iQC",Derivatives_Ape,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779876430798577823,"Pretty embarrassing that @zkSync, @OpenSea and @LayerZero_Labs have STILL not dropped their token.",Derivatives_Ape,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779856101032226969,"If Elon Musk is so rich, why have we never seen him do a money spread??",Derivatives_Ape,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781345467478995296,"Rank 2 on Binance leaderboard this week.

Today was a good day. https://t.co/eU8w4sSrxQ",Derivatives_Ape,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1781345559237824565,All in 1 day. https://t.co/IeXWNzFwLi,Derivatives_Ape,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779905419193860315,"THIS is REAL wealth.

Not like the other larping billionaires who can't do money spreads. https://t.co/ST13nizN3a",Derivatives_Ape,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779905729123508466,"$300m PER MONTH from real estate

https://t.co/Njh9ziOTIF",Derivatives_Ape,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779854942385078383,Band for band anyone? https://t.co/0EnUmwWmXz,Derivatives_Ape,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779328958871294390,"No country has the economic capacity to finance a war without printing/debasing their currencies.

We are going to enter an inflationary era with asset values appreciating to levels unlike anything we have ever seen before.",Derivatives_Ape,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1779259498676338910,"We were supposed to get a bear market due to natural market dynamics.

This has been cancelled.

Instead, the U.S. Treasury, Congress and the Federal Reserve have found their latest excuse to print money.",Derivatives_Ape,7.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
